name,id,description,url,price,priceInWord,cityName,addressLocality,longitude,latitude,numberOfRooms,bathroom,bedroom,floorSize,floorno,furnshingstatus,agentName,agentCompanyName,agentMaskedmobilenumber 
2 BHK Flat  for Sale in   Pallikaranai ,domcache_srp_55930663,"2 Bath,Unfurnished,1 floor,North facing Very Near to Velachery and Medavakkam",https://www.magicbricks.com/propertyDetails/2-BHK-1284-Sq-ft-Multistorey-Apartment-FOR-Sale-Pallikaranai-in-Chennai&id=4d423535393330363633,7100000,71 Lac,Chennai,Pallikaranai,,,2,2,2,1284 FTK ,1,Unfurnished,Sumangali Residences,,+91-96XXXXXXX77
"2 BHK Flat  for Sale in   Santhosapuram, Medavakkam ",domcache_srp_56478651,"2 Bath,Unfurnished,1 floor 2 BHK, Multistorey Apartment is available for Sale in Santhosapuram, Chennai for 49.0 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-1230-Sq-ft-Multistorey-Apartment-FOR-Sale-Santhosapuram-in-Chennai&id=4d423536343738363531,4900000,49 Lac,Chennai,"Santhosapuram, Medavakkam",12.913111686706543,80.17595672607422,2,2,2,1230 FTK ,1,Unfurnished,senthil,,+91-98XXXXXXX76
2 BHK Villa for Sale in Siruseri,domcache_srp_56198093,"2 Bath,Unfurnished 2 BHK, Villa is available for Sale in Siruseri, Chennai for 39.0 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-750-Sq-ft-Villa-FOR-Sale-Siruseri-in-Chennai&id=4d423536313938303933,3900000,39 Lac,Chennai,Siruseri,,,2,2,2,750 FTK ,,Unfurnished,vijayakumar,,+91-97XXXXXXX64
3 BHK Flat  for Sale in   Kilpauk ,domcache_srp_56540897,"3 Bath,Semi-Furnished,2 floor 3 BHK, Multistorey Apartment is available for Sale in Kilpauk, Chennai for 1.4 Crore(s)",https://www.magicbricks.com/propertyDetails/3-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Sale-Kilpauk-in-Chennai&id=4d423536353430383937,14700000,1.47 Cr,Chennai,Kilpauk,,,3,3,3,1400 FTK ,2,Semi-Furnished,mohamed mobin,,+91-98XXXXXXX41
3 BHK Residential House for Sale in Ennore,domcache_srp_56543093,"2 Bath,Unfurnished,Ground floor This Property is under the Chennai Metropolitan Development Authority, this adorable 3 BHK residential house is up for sale in Ennore, Chennai.. So, hurry up to own this residential house in chennai city limit – ward No 1Property specification & facilitiesSpanning across a super area of 1100 sq ft, this residential house is benefited with freehold ownership right thus it is ideal for those who are willing to acquire higher returns in future. Facing the most preferable south direction, this residential house can be extended futureTalking about the configuration of the ground floor, this e",https://www.magicbricks.com/propertyDetails/3-BHK-1100-Sq-ft-Residential-House-FOR-Sale-Ennore-in-Chennai&id=4d423536353433303933,4500000,45 Lac,Chennai,Ennore,,,3,2,3,,Ground,Unfurnished, Siva kumar SP.SIVAKUMAR,,+91-99XXXXXXX15
2 BHK Flat  for Sale in   Pallikaranai ,domcache_srp_56832067,"2 Bath,Semi-Furnished,1 floor,East facing cover car parking, bore well, internet access, Near school, hospital, atm, super market...",https://www.magicbricks.com/propertyDetails/2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Pallikaranai-in-Chennai&id=4d423536383332303637,5200000,52 Lac,Chennai,Pallikaranai,12.94605827331543,80.21266174316406,2,2,2,,1,Semi-Furnished,Priyanka Mathur,,+91-80XXXXXXX26
2 BHK Flat  for Sale in   Nallambakkam ,domcache_srp_56850027,"2 Bath,Unfurnished,1 floor,North facing 2 BHK, Multistorey Apartment is available for Sale in Nallambakkam, Chennai for 22.0 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Sale-Nallambakkam-in-Chennai&id=4d423536383530303237,2200000,22 Lac,Chennai,Nallambakkam,,,2,2,2,700 FTK ,1,Unfurnished,E Venkat,,+91-99XXXXXXX78
"3 BHK Flat  for Sale in   Kelambakkam, Old Mahabalipuram Road ",domcache_srp_55007693,"3 Bath,Semi-Furnished,1 floor,South facing Multistorey apartment is available for sale.it is a good location property. Please contact for more details.",https://www.magicbricks.com/propertyDetails/3-BHK-1733-Sq-ft-Multistorey-Apartment-FOR-Sale-Kelambakkam-in-Chennai&id=4d423535303037363933,7000000,70 Lac,Chennai,"Kelambakkam, Old Mahabalipuram Road",12.7905363,80.222118,3,3,3,1733 FTK ,1,Semi-Furnished,Srirangan srirangan,,+91-99XXXXXXX21
"3 BHK Flat  for Sale in   Kelambakkam, Old Mahabalipuram Road ",domcache_srp_50065580,"3 Bath,Semi-Furnished,2 floor,West facing Elegantly constructed & studded with world-class amenities, here is the most enthralling 3BHK flat up for sale and is situated in one of the hi-tech societies named as Advaita Blossom in Kelambakkam, Chennai. So, without giving any second thought, seize this property ASAP…!!!USP: Centrally located.Property SpecificationsSpanning across 1856sqft of a super area & 1080sqft of a carpet area, this vaastu compliant flat faces towards the west & north directions and is well-positioned on the 2nd floor of the 4-storeyed building.Meticulously designed & perfectly planned, this semi-furnished flat encompasses 3 bedrooms, 3 bathrooms, 4 balconies, 1 puja room, living area, dining area and a modular kitchen with utility.All the bedrooms are well-appointed with bunker cot and wardrobe to offer you ample storage space. Fashioned in a western theme & outfitted with top brand geysers, 2 bathrooms are attached whereas 1 bathroom is common.Overlooking the beautiful views of the farmland, 2 balconies are connected to two of the bedrooms and 2 balconies are aligned with the living area. To give a classy look, all the rooms are embellished with the vitrified tiles on the flooring.FacilitiesThe top-notch amenities & facilities such as visitor, reserved, 1 covered & 1 open parking, barbeque, conveyance store, STP services, 2 lifts, jogging & strolling track, outdoor tennis courts, gymnasium, park, air-conditioned, conference room, private terrace/garden, waste disposal, laundry service, internet/Wi-Fi connectivity, DTH television facility, RO water system, rainwater harvesting, service/goods lift, intercom facility, 100% power backup, 24 hours water supply, maintenance staff, security guard and CCTV cameras are available here.LocalityYou can find the most prominent Billabong High International School and Jagannath Vidyalaya CBSE School within the vicinity. The well-known Chettinad Hospital is accessible within 600m for any healthcare concern. The famous Marina Mall is available at 3kms to accomplish your shopping needs.Numerous major banks and ATM centers are found within the proximity to meet your banking services. To commute to various parts of the city conveniently, you can access the Siruseri Metro Station nearby and different public transports like autos, buses & taxis within the shortest distance from this society.",https://www.magicbricks.com/propertyDetails/3-BHK-1856-Sq-ft-Multistorey-Apartment-FOR-Sale-Kelambakkam-in-Chennai&id=4d423530303635353830,10000000,1 Cr,Chennai,"Kelambakkam, Old Mahabalipuram Road",12.785549,80.211427,3,3,3,1856 FTK ,2,Semi-Furnished,shanjeev,,+91-99XXXXXXX23
1 BHK Flat  for Sale in   Keelkattalai ,domcache_srp_50312238,"1 Bath,Unfurnished,2 floor,West facing A beautifully designed 1 BHK Flat crafted as per the modern Vastu norms and standards is here to be sold in Keelkattalai, Chennai. Ideally designed on the super built-up area of 630 sq ft, this good-looking flat is ready with all basic electrical fittings like lights and fans.  Property SpecificationsLocated on the top-most floor of a 2-storeyed apartment, this cosy flat facing the west direction is full of fresh air, natural sunlight, positivity, abundance, and good health. This unfurnished flat mainly comprises a bedroom and western style bathroom with a geyser point where you can install the geyser in the future. In addition, there is also a pretty balcony which is linked to the hall, thereby offering you an unhampered view of the main road. Furthermore, there is a living area, and a thoughtfully crafted kitchen which is styled with a granite platform, stainless-steel sink, and an exhaust fan. For a finishing touch, every single inch of this flat is topped with good quality flooring.  FacilitiesDesigned for a comfortable way of life, this apartment offers you a couple of elementary facilities such as covered parking, 24 hours water supply, 100% power backup facility, a security guard, and CCTV surveillance are available for a safe living environment. Locality Daya Jyothi School, leading banks, ATM centers, and the important means of road transport are easily accessible from this apartment. Within the sensible limits of 2km are some of the multi-speciality hospitals offering quick and personalized medical care. Furthermore, the famous Phoenix Mall is 7km away where you can enjoy shopping with your loved ones. Commuting to the destinations is not a problem as the Meenambakkam Metro Station and Meenambakkam Airport are 4km away, whereas Thoraipakkam Road is at 200m range.  ",https://www.magicbricks.com/propertyDetails/1-BHK-600-Sq-ft-Multistorey-Apartment-FOR-Sale-Keelkattalai-in-Chennai-r1&id=4d423530333132323338,3600000,36 Lac,Chennai,Keelkattalai,12.958837509155273,80.18464660644531,1,1,1,600 FTK ,2,Unfurnished,Shiva,,+91-93XXXXXXX81
3 BHK Flat  for Sale in   MKN Road ,domcache_srp_38145327,"3 Bath,Unfurnished,1 floor,North facing Gift your family a marvellous residence by purchasing this 3BHK apartment which is up for sale on MKN Road, Chennai. This ready to move in property comes with freehold ownership rights thus assuring the prospective buyer of making a worthwhile investment of the hard-earned money. Property SpecificationsFacing the north direction, this vaastu approved 3BHK apartment comfortably rests on the 1st floor in a building with a total of 2-floors. Residents can feel the pleasant ambience all along the day as sufficient natural light and cool breeze seeps into the dwelling.Measuring a super area of 1450sqft, this semi-furnished apartment is complete with 3 elegant bedrooms furnished with wardrobes, 3 bathrooms, 2 balconies, 1 dining room, 1 living room, and 1 kitchen with storage space.Moreover, 2 of the western bathrooms are attached to the respective bedrooms and the Indian bathroom is common. Overlooking the road and buildings, the spacious balconies of this flat add extra space to rest and also provide cross ventilation. However, both the balconies are connected to 2 bedrooms. If you are fond of cooking then the kitchen of this flat offers adequate space to showcase your skills. It is complete with a granite platform, sink, and covered cabinets. Further, vitrified tiles covered on the flooring in the entire flat add more grace to the overall aesthetic appeal.FacilitiesThis property is favoured with prime facilities like water supply (borewell & corporation) and covered parking with individual gates. LocalityThe property is located close to the Alandur New Court, SBI Bank, and IOB Bank. You can even access the PSBB School just 2 furlongs away and St. Peter school is within 1 furlong. There is also Sankara Nethralaya Hospital available within a range of 1.5km and Alandur Market is just half km.At a walkable distance, you're able to find Mount Metro Station whereas Nanganallur Metro Station is 2 furlong. Mount Railway Station is located less than 1km and various means of transport are found nearby.",https://www.magicbricks.com/propertyDetails/3-BHK-1450-Sq-ft-Multistorey-Apartment-FOR-Sale-MKN-Road-in-Chennai&id=4d423338313435333237,7500000,75 Lac,Chennai,MKN Road,13.0005464553833,80.19976043701172,3,3,3,1450 FTK ,1,Unfurnished,Clement Rajkumar,,+91-98XXXXXXX77
"2 BHK Flat  for Sale in   Rajakilpakkam, Selaiyur ",domcache_srp_55994745,"2 Bath,Unfurnished,3 floor,South facing 5 minutes walk to Sankara School,Kamarajapuram Bus Stop2minute walk to Grocery and vegetable shop.CCTV security with inverter power backup in all common areas.2 borewell, with motor automation.near Perumal Temple, Alavattaman TemplePark with 600 meters Jogging trackAnd This property is For Sale",https://www.magicbricks.com/propertyDetails/2-BHK-835-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajakilpakkam-in-Chennai&id=4d423535393934373435,5000000,50 Lac,Chennai,"Rajakilpakkam, Selaiyur",,,2,2,2,835 FTK ,3,Unfurnished,Dwarakesh,,+91-98XXXXXXX74
3 BHK Flat  for Sale in   Medavakkam ,domcache_srp_56269545,"3 Bath,Semi-Furnished,4 floor,West facing This is 3 BHK Flat for Sale in Parsn Renascence, Medavakkam ,Chennai",https://www.magicbricks.com/propertyDetails/3-BHK-1750-Sq-ft-Multistorey-Apartment-FOR-Sale-Medavakkam-in-Chennai&id=4d423536323639353435,9250000,92.5 Lac,Chennai,Medavakkam,,,3,3,3,1750 FTK ,4,Semi-Furnished,sivakumar,,+91-99XXXXXXX94
3 BHK Flat  for Sale in   Thiruporur ,domcache_srp_56343991,"2 Bath,Semi-Furnished,4 floor,East facing Multistorey apartment is available for sale. Please contact for more details. Location on OMR, from Kelambakkam to Thirupporur.",https://www.magicbricks.com/propertyDetails/3-BHK-1095-Sq-ft-Multistorey-Apartment-FOR-Sale-Thiruporur-in-Chennai&id=4d423536333433393931,3000000,30 Lac,Chennai,Thiruporur,12.742124,80.196045,3,2,3,1095 FTK ,4,Semi-Furnished,Srinivas AR,,+91-91XXXXXXX36
1 BHK Flat  for Sale in   Guduvancheri ,domcache_srp_55859543,"3 Bath,Unfurnished,Ground floor,West facing Strategically built making optimum utilization of space, this 1 BHK flat located in Guduvancheri, Chennai which is up for sale. The property is part of an upbeat locality, having modernized infrastructure and good transportational facilities for connectivity. Also, the locality is surrounded by lush greenery along with a calm and peaceful environment, making it a perfect place for living with your loved ones.Property SpecificationsWith a super area of 559 sqft and carpet area of 426 sqft, this flat is located on the advantageous ground floor of the 2 storey building. This flat is built according to 100% Vaastu for the prosperity of its residents and is facing in the west direction.The flat comes unfurnished giving you the advantage of arranging things as per your lifestyle. The flat features 1 cozy bedroom, 1 western fashioned bathroom (attached) along with geyers facility, a living cum dining area and a regular kitchen. The living cum dining area is a perfect place for relaxing with your loved ones. The kitchen comes with a granite platform and a sink ensuring to give you a comfortable cooking experience.Further, top quality vitrified tiles have been used for flooring as they are more strong and durable compared to other materials. FacilitiesTo ensure the residents have a comfortable living experience,facilities such as  a 24x7 water supply (borewell connection) and a covered parking slot for safe parking of their vehicle have been provided.LocalityThe property is located nearby to the well-known Velammai Vidhyashram School which can be taken as a prominent landmark.For any medical facilities, the renowned SRM Hospital is located at a distance of 5Km. To meet daily needs, the famous More Supermarket is located at a 1Km distance. Banks and ATMs can be found in the nearby areas to aid with your banking work.Further, different modes of public transport can be easily accessed from close by areas for reaching other parts of the city. Moreover, the  Guduvancheri Railway Station is located at a distance of 4Km.",https://www.magicbricks.com/propertyDetails/1-BHK-1600-Sq-ft-Multistorey-Apartment-FOR-Sale-Guduvancheri-in-Chennai&id=4d423535383539353433,6500000,65 Lac,Chennai,Guduvancheri,12.844100952148438,80.06499481201172,1,3,1,1600 FTK ,Ground,Unfurnished,dhanasekaran,,+91-80XXXXXXX64
