name,id,description,url,price,priceInWord,cityName,addressLocality,longitude,latitude,numberOfRooms,bathroom,bedroom,floorSize,floorno,furnshingstatus,agentName,agentCompanyName,agentMaskedmobilenumber 
2 BHK Flat  for Sale in   Sarjapur Road ,domcache_srp_51152240,"2 Bath,Semi-Furnished,2 floor,East facing A perfectly ready to move in 2 BHK Flat designed on the super built-up area of 1204 sq ft is up for sale in Janani Radiance, Sarjapur Road, Bangalore. Open to investment option, this impeccably designed property whose Occupancy Certificate is received guarantees you amazing returns on investment on your every single penny. Come, make your way to this beautiful property offering you airy rooms, modern facilities, location advantage, and utmost comfort in the way of living.Property SpecificationsFacing the fortunate east direction, this Vastu compliant flat welcomes you to a happy, healthy, and positivity-filled ambiance which is an added benefit. Furthermore, this semi-furnished flat located on the 2nd floor of a 4-storeyed apartment offers you the liberty to tailor the furnishings and move in with your family. To describe, this pretty flat encompasses 2 bedrooms and 2 western-style bathrooms available with geysers. Here, one bathroom is attached to the bedroom while the other is commonly accessible. There are also 2 balconies linked to the respective bedrooms that overlook the wide-stretched main road, which also keeps the ambiance fresh with a cool breeze and is well-lit.To make cooking enjoyable, the kitchen is styled with the granite platform, a stainless steel sink and electrical fixtures like lights and fans have also been made available. To enhance the look of the abode, vitrified tiles have been used for the flooring which is also best known to be durable and moisture resistant.Facilities Prime facilities such as 24 hours water supply, 100% power backup, covered as well as an open parking space, and high-end security has been provided to promise you a smooth functioning and safe living environment.Janani Radiance also offers you a plethora of modern amenities like power backup, lift rainwater harvesting, park, reserved parking, security, water storage, Vastu compliant, air-conditioned, visitor parking, intercom facility, waste disposal, DTH television facility, and piped gas.LocalityThe famous Big Bazaar is opposite this residential area where you can go shopping with your friends. To cater to your financial needs, you can visit the nearest banks, and ATM centers which are within the vicinity of this property. Carmelaram Railway Station and the major means of road transport are close by. Furthermore, some of the international schools, New Wipro, and the Columbia Asia hospital are located on the Sarjapur road. ",https://www.magicbricks.com/propertyDetails/2-BHK-1204-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarjapur-Road-in-Bangalore-r1&id=4d423531313532323430,6500000,65 Lac,Bangalore,Sarjapur Road,12.91498401,77.71721303,2,2,2,1204 FTK ,2,Semi-Furnished,Giri,,+91-99XXXXXXX65
2 BHK Flat  for Sale in   Thanisandra ,domcache_srp_56980655,"2 Bath,Semi-Furnished,12 floor,North - East facing Fabulous opportunity is here for those looking for a brand new flat in Bangalore!!! This lavishly crafted truly stunning 2 BHK flat for sale in Goyal Footprints, Thanisandra, Bangalore is the utmost choice for you. Property SpecificationsBenefited with freehold ownership rights, this residential property is ideal for investment. Furthermore, this residential flat is built in accordance with Vaastu norms to bless the occupants with full of peace and happiness. North-east facing, this premium 2 BHK flat is positioned on the 12th floor of a 14-storey building. Covering a carpet area of 769sqft and a super area of 1092sqft, this residential flat encompasses 2 spacious bedrooms furnished with wardrobes, 2 western bathrooms, 2 balconies, a living cum dining area having a TV unit and a sleek modular kitchen decked with chimney and also there is a utility space with it.Appointed with good quality geysers are the 2 bathrooms, of which one is connected to the bedroom while the other is for common use. Overlooking the lake, skyscrapers of Hebbal, Manyata Tech Park and police academy are the 2 balconies, of which one is with the bedroom while the other is linked with the living room. All the rooms in this residential flat are covered with good quality vitrified flooring.FacilitiesHuge covered parking is stilt will be available to place your vehicles easily. This residential society is benefited with modern amenities like water supply (bore well), power backup, manned security with CCTV surveillance, 2 lifts, grand entrance lobby, cycling & jogging track, rain water harvesting, gymnasium, kids play area, reserved parking, swimming pool, intercom facility, lift, multipurpose courts, fire fighting equipment and a club house. Locality Vibgyor School, and Krishna Northwoods are the nearest landmarks to this residential premise. Public transport like buses and autos are available within the vicinity, an upcoming Nagawara and Jakkur Metro Station is within 4km while the Yelahanka Railway Station is located at a distance of 7km. In case of any medical help, the well-known Regal Hospital is found within 1km. To fulfil your shopping desires, the popular Elements Mall is located within 4km. Noted banks and ATMs are located within the close proximity.",https://www.magicbricks.com/propertyDetails/2-BHK-1092-Sq-ft-Multistorey-Apartment-FOR-Sale-Thanisandra-in-Bangalore&id=4d423536393830363535,7000000,70 Lac,Bangalore,Thanisandra,13.0796121129899,77.6268470757967,2,2,2,1092 FTK ,12,Semi-Furnished,Vamsi,,+91-74XXXXXXX00
3 BHK Flat  for Sale in   Sathnur ,domcache_srp_56471701,"2 Bath,Furnished,2 floor If you have ever dreamt of gifting your family a spacious dwelling, then now is the time to fulfill the same. Situated in an upbeat locale of Sathnur, Bangalore, here is the most enthralling 3BHK flat up for sale. So, why wait??? Seize this freehold property immediately to enjoy the epitome of comfort & opulence…! Property SpecificationsSpanning across 1450sqft of a super area, this ready to move flat is well-positioned on the 2nd floor of the 3-storeyed building and comes with freehold ownership rights thus is truly a lucrative investment deal to proceed.Ready to move with electrical fixtures like lights/fans, this furnished flat comprises 3 bedrooms, 2 bathrooms, a living room with TV unit & cupboard, dining area, 1 balcony connected to dining area and a kitchen with full cabinets & chimney that drives away the strong odour.The master bedroom is furnished with bed, side table & dressing table whereas the other bedrooms are beautified with wardrobes. Designed in a western style & outfitted with branded geysers/shower cubicles, 1 bathroom is attached to the master bedroom whereas 1 bathroom is for common usage.To give a classy look, all the rooms are embellished with the vitrified tiles on the flooring.FacilitiesTo accommodate your vehicles safely, 1 covered car parking and 1 covered bike parking are allotted for this residence. Round the clock water supply, 100% power backup and provision for security facilities are provided here.LocalityThe well-known REVA College is located nearby this residential property and is the prominent landmark for it. Note: You may be able to identify the best landmarks and there are many landmarks nearby.",https://www.magicbricks.com/propertyDetails/3-BHK-1450-Sq-ft-Multistorey-Apartment-FOR-Sale-Sathnur-in-Bangalore&id=4d423536343731373031,6307500,63.1 Lac,Bangalore,Sathnur,,,3,2,3,1450 FTK ,2,Furnished,ERSHADABDULREHIMAN,,
3 BHK Flat  for Sale in   Yelahanka Dodda Ballapur Road ,domcache_srp_52562921,"2 Bath,Unfurnished,Ground floor,North facing Equipped with world-class amenities, this 3BHK Flat with a luxurious floor plan and amazing design is up for sale in Provident Welworth City. This elegant and eye-catching property situated a kilometer away from the Tollgate Marasandra Bangalore north which is strategically located in Yelahanka Dodda Ballapur Road, Bangalore is worth investing into.Property SpecificationsThis security grilled flat in provident housing city for sale located on the ground floor of an 8-storeyed apartment faces the south direction. Perfect for any family, this lavish flat with well-ventilated ad bright spaces faces the south direction. Speaking about the floor plan, this flat incorporates 3 bedrooms furnished with wardrobes with dressing table and 3 cots. The hot bathing water is available when needed as both the western style bathrooms are appointed with geysers. One of the bathrooms is common while the other is attached to the master bedroom. Opposite the building, an internal road, and the lovely garden can be seen from the only balcony connected to the hall of this flat. Enjoy the leisure time with your family",https://www.magicbricks.com/propertyDetails/3-BHK-1180-Sq-ft-Multistorey-Apartment-FOR-Sale-Yelahanka-Dodda-Ballapur-Road-in-Bangalore&id=4d423532353632393231,4600000,46 Lac,Bangalore,Yelahanka Dodda Ballapur Road,,,3,2,3,1180 FTK ,Ground,Unfurnished,Jafer,,+91-88XXXXXXX89
2 BHK Flat  for Sale in   Yelahanka New Town ,domcache_srp_57431377,"2 Bath,Semi-Furnished,2 floor,East facing Ideal for any nuclear family or couples, here is the most enthralling 2BHK flat up for sale and is located in one of the posh societies named as Ajantha Vihar in Yelahanka New Town, Bangalore. So, without giving any second thought, buy this freehold property immediately to lead a tranquil lifestyle with your precious ones…!Property SpecificationsSpanning across 1390sqft of a super area, this vaastu compliant flat faces towards the most auspicious east direction and is well-positioned on the 1st floor of the 5-storeyed building.Ready to move & aged between 5 to 10 years, this semi-furnished flat comprises 2 bedrooms, 2 bathrooms, 2 balconies, living cum dining area and a modular kitchen with utility.Both the bedrooms are well-appointed with trendy wardrobes to offer you enough convenient storage space. Designed in a western theme & outfitted with top brand geysers, 1 bathroom is attached whereas 1 bathroom is common.Overlooking the empty plot, 1 balcony is connected to the master bedroom and 1 balcony is aligned with the dining area (can be used as a utility area). For a fabulous look, all the rooms are decked with the vitrified tiles on the flooring.FacilitiesThe chief amenities & facilities such as 1 covered reserved parking in the basement, swimming pool, gymnasium, parking, security, banquet hall, kids play area, 1 lift, 24 hours borewell & corporation water supply, 100% power backup for common area & lift and security guard are available here.LocalityThis residential property is located just behind the well-known RWF Colony and is the prominent landmark for it. You can find 2 to 3 leading schools within a radius of 2kms from this flat.  The notable hospitals are accessible nearby for any healthcare concern whereas the supermarkets are found within 5mins walking distance to buy your essential accessories.Plenty of recognized banks and ATMs are available close by to meet your monetary services. Commuting is also not an issue, as you can access the upcoming metro station within 10mins distance and different public transports within the short range from this society.",https://www.magicbricks.com/propertyDetails/2-BHK-1390-Sq-ft-Multistorey-Apartment-FOR-Sale-Yelahanka-New-Town-in-Bangalore&id=4d423537343331333737,7500000,75 Lac,Bangalore,Yelahanka New Town,13.1038783160377,77.5784356201762,2,2,2,1390 FTK ,2,Semi-Furnished,Paresh NA,,+91-93XXXXXXX81
2 BHK Flat  for Sale in   Bannerghatta Main Road ,domcache_srp_57237113,"2 Bath,Unfurnished,2 floor,East facing 2 BHK, Multistorey Apartment is available for Sale in Bannerghatta Main Road, Bangalore for 55.0 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Bannerghatta-Main-Road-in-Bangalore&id=4d423537323337313133,5500000,55 Lac,Bangalore,Bannerghatta Main Road,12.8677889,77.5958482,2,2,2,1100 FTK ,2,Unfurnished,swati swati,,+91-99XXXXXXX22
"3 BHK Flat  for Sale in   Hennur, Hennur Bagalur Road ",domcache_srp_48953415,"3 Bath,Furnished,1 floor,East facing East facing, fully furnished flat with Modular kitchen. Also, Main hall, Main bed room and Children bedroom false ceiling done. All toilets have new geysers. 3 Balconies with removable enclosures.",https://www.magicbricks.com/propertyDetails/3-BHK-1835-Sq-ft-Multistorey-Apartment-FOR-Sale-Hennur-in-Bangalore&id=4d423438393533343135,10000000,1 Cr,Bangalore,"Hennur, Hennur Bagalur Road",13.0626591896587,77.6398029310836,3,3,3,1835 FTK ,1,Furnished,Kulbhushan,,+91-97XXXXXXX08
2 BHK Flat  for Sale in   Anekal ,domcache_srp_56895225,"1 Bath,Semi-Furnished,6 floor,West facing Multistorey apartment is available for sale. It is a good location property. Please contact for more details.",https://www.magicbricks.com/propertyDetails/2-BHK-756-Sq-ft-Multistorey-Apartment-FOR-Sale-Anekal-in-Bangalore&id=4d423536383935323235,2700000,27 Lac,Bangalore,Anekal,12.756384,77.7026983,2,1,2,756 FTK ,6,Semi-Furnished,Sathyanarayana,,+91-94XXXXXXX75
2 BHK Flat  for Sale in   Sarjapur Road ,domcache_srp_56048721,"2 Bath,Semi-Furnished,3 floor,North facing Offered with utmost bright sunlight, this fantastic 2BHK flat is up for sale in Sri Mitra Spring Valley, Sarjapur Road, Bangalore. If you are looking for a flat that is close to all the public facilities, then this exclusive flat is worth considering.Property specificationsNestled on the 3rd floor, this semi-furnished flat occupies 1247 sqft of super area. The configuration of this north-east facing dwelling comprises 2 bedrooms, 2 bathrooms, 2 balconies, 1 L-shaped living cum dining room, and 1 modular kitchen. To cook conveniently, the kitchen is provided with a chimney, sink, cooking platform and utility. Moving on, the flooring of the entire adobe is flawlessly covered with enduring vitrified tiles. Placing your accessories and other clothes will be very convenient because there are wardrobes available in all the bedrooms. Provided with geysers and western toilets, 1 bathroom is attached to the bedroom and another 1 bathroom is commonly used. Overlooking the greenery (there is no apartment nearby) are the balconies which are connected to 1-bedroom and hall. Also, ??the entire layout is Vastu compliant, thereby ensuring a healthy and prosperous living for its occupants. FacilitiesSome of the basic facilities such as 1 covered parking space, 24 hours water supply, power backup, 4 lifts, security guard and CCTV cameras are provided. Sri Mitra Spring Valley offers amenities like Reserved Parking, Swimming Pool, Park, Intercom Facility, Internet/Wi-Fi Connectivity, Gymnasium, RO Water System, and Banquet Hall. Locality This property is 5km away from the railway station and an upcoming metro station is found nearby. Various modes of public transport are available within 150 meters. There are schools at 2km, malls/supermarkets within 500 meters and Columbia Asia Hospital around 1km. In case of any financial emergency, you can visit the nearest banks and ATMs offering you excellent financial services.",https://www.magicbricks.com/propertyDetails/2-BHK-1247-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarjapur-Road-in-Bangalore&id=4d423536303438373231,8500000,85 Lac,Bangalore,Sarjapur Road,12.9146374,77.6718109,2,2,2,1247 FTK ,3,Semi-Furnished,sanker,,+91-89XXXXXXX58
3 BHK Flat  for Sale in   Kadugodi ,domcache_srp_56718145,"2 Bath,Semi-Furnished,4 floor,West facing 3 BHK 1852 sq ft with 2 geyser equipped bathrooms and 2 large balconies. Semi furnished with roomy wardrobes and ample storage. Dining furnished with crockery cabinets and living with TV and display unit. Fully modular kitchen with chimney, dual sink, fan and storage. Custom large tiles in all rooms. Mesh in windows and balcony French door. Curtains provided for all rooms.",https://www.magicbricks.com/propertyDetails/3-BHK-1852-Sq-ft-Multistorey-Apartment-FOR-Sale-Kadugodi-in-Bangalore&id=4d423536373138313435,11000000,1.10 Cr,Bangalore,Kadugodi,,,3,2,3,1852 FTK ,4,Semi-Furnished,Sonalee,,+91-98XXXXXXX70
